id,latitud,longitud,sector,tipo,C01-BANCOS,C05-CENTRALES CAMIONERAS,C06-CENTROS COMERCIALES,C09-CUARTELES DE LA POLICÍA AUXILIAR,C10-CUARTELES PBI,C11-CUARTELES PGJ,C13-EDUCACION,C15-HOSPITALES,C16-JUZGADOS CIVILES Y PENALES,C19-METROBUS,C20-MINISTERIOR PUBLICOS,C21-MODULOS SSP,C22-MONUMENTOS HISTORICOS,C23-NOTARIAS,C24-OFICINAS DE GOBIERNO,C26-PLAZAS Y PARQUES,C27-RECLUSORIOS,C30-TESORERIAS,C31-TREN LIGERO,C33-IGLESIAS Y TEMPLOS,C38-MERCADOS PUBLICOS,C42-TROLEBUS,C43-TURIBUS,C44-GUARDERIAS,C45-CENTROS DE SALUD Y CLINICAS,C46-ESTABLECIMIENTOS MERCANTILES,C49-TIENDAS DEPARTAMENTALES,C51-EDIFICIOS,C53-CINES,C57-EVENTOS MASIVOS,C58-CASAS Y CENTROS DE CULTURA,C59-MUSEOS Y TEATROS,C62-OXXO,C67-CENTROS PILARES,C72-ACCESOS METRO,C73-ATRACTIVOS TURISTICOS,C75-FONOTECAS,C76-FOTOTECA,C77-GALERIAS,C78-ZONAS ARQUEOLOGICAS,C81-ESTACIONES DE CABLEBUS,C82-ALCALDIAS
10135,19.432135,-99.136385,ALAMEDA,9m,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1399,5,0,0,0,2,7,2,0,0,1,0,1,3,0,0,0
10136,19.434286,-99.136158,ALAMEDA,9m,17,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,2168,4,0,0,0,1,5,1,0,2,1,0,0,2,0,0,0
10137,19.42451,-99.133292,ALAMEDA,9m,9,0,1,0,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,602,0,7,0,0,0,0,2,0,4,0,0,0,0,1,0,0
10142,19.426835,-99.129674,CENTRO,9m,5,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10144,19.431434,-99.131126,ALAMEDA,9m,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,460,1,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0
10146,19.434854,-99.125813,CENTRO,9m,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10147,19.426005,-99.12794,CENTRO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
10150,19.431343,-99.1431,ALAMEDA,9m,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,1,1,2,0,0,0,1014,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
10165,19.429868,-99.145585,ALAMEDA,9m,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,525,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10210,19.433335,-99.150475,ALAMEDA,9m,4,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,295,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0
10222,19.4312,-99.129173,CENTRO,9m,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10223,19.442779,-99.125609,MORELOS,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10224,19.448219,-99.126052,MORELOS,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10225,19.432304,-99.127906,CENTRO,9m,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,769,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0
10463,19.44318,-99.133964,CENTRO,9m,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,569,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
10464,19.424092,-99.135492,ALAMEDA,9m,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,1,286,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10465,19.4409,-99.125779,CENTRO,9m,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10466,19.427437,-99.133932,ALAMEDA,9m,8,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1103,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0
10467,19.437493,-99.124557,CENTRO,9m,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10468,19.435043,-99.126813,CENTRO,9m,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1544,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10469,19.438866,-99.12633,CENTRO,9m,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470,19.428485,-99.145945,ALAMEDA,9m,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,263,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
10471,19.440954,-99.125008,CENTRO,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10472,19.426665,-99.126949,CENTRO,9m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10473,19.432377,-99.149721,ALAMEDA,9m,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,272,0,0,0,0,0,4,1,0,0,1,0,0,4,0,0,0
10475,19.440241,-99.123759,CENTRO,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10476,19.439491,-99.136705,CENTRO,9m,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,418,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10477,19.433019,-99.126078,CENTRO,9m,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,912,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10478,19.436651,-99.12649,CENTRO,9m,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10479,19.438287,-99.127063,CENTRO,9m,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10480,19.44447,-99.1377,MORELOS,9m,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0,804,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0
10481,19.440811,-99.13541,CENTRO,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10482,19.439652,-99.138687,CENTRO,9m,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,1,0,2,1,0,1,319,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
10483,19.428346,-99.126427,CENTRO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10484,19.427569,-99.12635,CENTRO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10534,19.444434,-99.136881,MORELOS,9m,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,1,1051,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
10535,19.444811,-99.128593,MORELOS,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10536,19.437781,-99.126377,CENTRO,9m,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,19.449277,-99.125814,MORELOS,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10538,19.443531,-99.123943,MORELOS,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,209,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10539,19.446072,-99.134024,MORELOS,9m,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10541,19.451492,-99.125225,MORELOS,9m,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10542,19.450523,-99.127044,MORELOS,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10543,19.445537,-99.130581,MORELOS,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10544,19.444372,-99.135261,MORELOS,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,637,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10545,19.444282,-99.13428,MORELOS,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10546,19.444005,-99.130745,MORELOS,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
10547,19.443593,-99.12459,MORELOS,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10548,19.448503,-99.133711,MORELOS,9m,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,64,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
10549,19.448499,-99.12749,MORELOS,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10550,19.449761,-99.132036,MORELOS,9m,0,0,0,0,0,0,5,0,1,2,1,0,3,0,0,1,0,0,0,0,0,2,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10551,19.447627,-99.132682,MORELOS,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,91,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10552,19.441776,-99.125818,CENTRO,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10554,19.451734,-99.126712,MORELOS,9m,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11811,19.428091,-99.115929,CONGRESO,9m,11,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11812,19.430068,-99.119027,CONGRESO,9m,10,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,27,0,15,0,0,0,1,0,0,2,0,0,0,0,0,0,0
11813,19.432031,-99.11597,CONGRESO,9m,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11814,19.427863,-99.119311,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,345,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0
11815,19.427719,-99.117996,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11818,19.433499,-99.110484,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11824,19.440892,-99.123112,CONGRESO,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,184,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11833,19.434287,-99.121135,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11861,19.434023,-99.111142,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11862,19.426981,-99.113576,CONGRESO,9m,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11870,19.43603,-99.10939,CONGRESO,9m,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11886,19.424835,-99.120223,CONGRESO,9m,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,252,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11887,19.428176,-99.124588,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11889,19.429678,-99.121436,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,326,0,62,0,0,1,0,0,0,3,0,0,0,0,0,0,0
11890,19.423416,-99.120403,CONGRESO,9m,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,148,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11891,19.4292,-99.120293,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,575,0,32,0,0,0,0,0,0,6,0,0,0,0,0,0,0
11898,19.418898,-99.119171,CONGRESO,9m,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11899,19.418863,-99.117094,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11968,19.439618,-99.123282,CONGRESO,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11975,19.434931,-99.118668,CONGRESO,9m,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11976,19.435385,-99.114906,CONGRESO,9m,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11977,19.435272,-99.121164,CONGRESO,9m,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12028,19.423386,-99.12447,CONGRESO,9m,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12029,19.426389,-99.120396,CONGRESO,9m,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1185,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12030,19.429179,-99.124446,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2026,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12031,19.435326,-99.122241,CONGRESO,9m,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12052,19.433051,-99.118791,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12053,19.432525,-99.121134,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12080,19.423713,-99.122289,CONGRESO,9m,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,731,2,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12081,19.430474,-99.120713,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,212,0,35,0,0,0,0,0,1,3,0,0,0,0,0,0,0
12082,19.431176,-99.124514,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,802,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12083,19.426923,-99.119929,CONGRESO,9m,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,997,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12084,19.432579,-99.121858,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12085,19.432246,-99.120171,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,72,0,22,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12086,19.426287,-99.124853,CONGRESO,9m,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3160,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12087,19.43726,-99.122137,CONGRESO,9m,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12088,19.431685,-99.121323,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,168,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12089,19.431794,-99.120495,CONGRESO,9m,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,128,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12090,19.42589,-99.123243,CONGRESO,9m,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,3235,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12091,19.428204,-99.123083,CONGRESO,9m,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3205,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12092,19.42965,-99.122675,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1077,1,47,0,0,1,0,0,0,2,0,0,0,0,0,0,0
12093,19.425368,-99.121338,CONGRESO,9m,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1115,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12094,19.431467,-99.122552,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,292,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12095,19.42899,-99.122779,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2590,1,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12096,19.430563,-99.122551,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,571,1,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12097,19.435551,-99.123879,CONGRESO,9m,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12098,19.428883,-99.121502,CONGRESO,9m,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1186,0,58,0,0,1,0,0,0,3,0,0,0,0,0,0,0
12099,19.429785,-99.123627,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,897,1,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12100,19.430806,-99.123438,CONGRESO,9m,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,500,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12300,19.438419,-99.119337,CONGRESO,9m,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0
12301,19.439267,-99.121205,CONGRESO,9m,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12314,19.436802,-99.117888,CONGRESO,9m,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12315,19.435996,-99.119564,CONGRESO,9m,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12316,19.43839,-99.121195,CONGRESO,9m,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12317,19.436973,-99.119479,CONGRESO,9m,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12318,19.435075,-99.119716,CONGRESO,9m,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12578,19.439129,-99.139482,CENTRO,9m,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,1,0,2,1,0,1,179,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
13795,19.436069,-99.121176,CONGRESO,9m,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16948,19.434749,-99.144808,ALAMEDA,9m,21,0,0,0,0,0,1,0,0,0,1,0,10,1,0,1,0,0,0,1,0,0,1,0,0,212,2,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0
17290,19.4357,-99.1165,CONGRESO,9m,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
